Kilometro_num,Provincia,Cantón,region,Rural_urbano,Calzada_vertical,Calzada_horizontal,hora_grupo,fin_semana,estacion,calzada_tipo,estado_via,clima_grupo,tipo_colision,severidad_tipo_LLM,cobertura_emergencias_canton
338.0,puntarenas,corredores,brunca,urbana,plano,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,interseccion,9,6
11.0,alajuela,alajuela,central,urbana,plano,recta,06:00-11:59,1,verano,pavimentada,buena,bueno,frontal,9,10
7.0,puntarenas,coto brus,brunca,rural,plano,curva,18:00-23:59,0,verano,pavimentada,buena,bueno,lateral,10,2
86.0,puntarenas,esparza,pacífico central,urbana,plano,recta,06:00-11:59,0,verano,pavimentada,buena,bueno,alcance,7,6
23.0,cartago,cartago,central,rural,pendiente,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,alcance,7,10
1.0,san josé,san josé,central,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,alcance,7,10
8.0,alajuela,palmares,central,urbana,plano,recta,18:00-23:59,1,invierno,pavimentada,buena,bueno,interseccion,9,6
0.0,limón,matina,huetar caribe,rural,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,frontal,9,3
27.0,san josé,vázquez de coronado,central,rural,pendiente,curva,12:00-17:59,0,invierno,pavimentada,buena,lluvia,lateral,10,9
1.0,san josé,pérez zeledón,brunca,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,interseccion,9,7
288.0,puntarenas,osa,brunca,rural,plano,recta,12:00-17:59,1,verano,pavimentada,riesgo,lluvia,alcance,7,2
11.0,san josé,san josé,central,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,frontal,9,10
6.0,san josé,goicoechea,central,urbana,pendiente,curva,06:00-11:59,0,verano,pavimentada,buena,bueno,frontal,9,10
22.0,limón,pococí,huetar caribe,rural,plano,recta,12:00-17:59,1,invierno,pavimentada,buena,bueno,alcance,7,6
2.0,puntarenas,puntarenas,pacífico central,urbana,plano,recta,06:00-11:59,0,verano,pavimentada,buena,bueno,interseccion,9,7
0.0,san josé,desamparados,central,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,riesgo,lluvia,alcance,7,10
5.0,puntarenas,buenos aires,brunca,urbana,pendiente,curva,18:00-23:59,0,verano,pavimentada,buena,bueno,lateral,10,5
5.0,san josé,san josé,central,urbana,plano,recta,06:00-11:59,0,verano,pavimentada,buena,bueno,lateral,10,10
154.0,san josé,pérez zeledón,brunca,rural,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,lateral,10,7
25.0,san josé,vázquez de coronado,central,rural,pendiente,curva,12:00-17:59,1,invierno,pavimentada,buena,bueno,frontal,9,9
5.0,limón,pococí,huetar caribe,urbana,plano,curva,12:00-17:59,1,verano,pavimentada,buena,bueno,lateral,10,6
135.0,san josé,pérez zeledón,brunca,urbana,plano,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,lateral,10,7
2.0,san josé,san josé,central,urbana,plano,recta,18:00-23:59,1,invierno,pavimentada,buena,lluvia,interseccion,9,10
7.0,alajuela,alajuela,central,urbana,plano,curva,00:00-05:59,0,verano,pavimentada,buena,bueno,frontal,9,10
2.0,san josé,santa ana,central,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,interseccion,9,10
26.0,puntarenas,garabito,pacífico central,rural,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,frontal,9,6
6.0,alajuela,alajuela,central,urbana,plano,recta,00:00-05:59,1,invierno,pavimentada,buena,bueno,interseccion,9,10
47.0,guanacaste,tilarán,chorotega,rural,pendiente,recta,18:00-23:59,0,invierno,pavimentada,riesgo,neblina,frontal,9,4
3.0,alajuela,san carlos,huetar norte,rural,pendiente,recta,00:00-05:59,0,invierno,pavimentada,buena,bueno,interseccion,9,7
3.0,heredia,heredia,central,urbana,plano,recta,06:00-11:59,0,verano,pavimentada,buena,bueno,frontal,9,10
135.0,alajuela,guatuso,huetar norte,urbana,plano,curva,06:00-11:59,0,invierno,pavimentada,buena,bueno,lateral,10,2
33.0,guanacaste,nicoya,chorotega,rural,plano,recta,18:00-23:59,1,verano,pavimentada,buena,bueno,frontal,9,6
1.0,heredia,san rafael,central,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,interseccion,9,9
0.0,san josé,desamparados,central,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,lluvia,interseccion,9,10
7.0,alajuela,san ramón,central,rural,pendiente,curva,12:00-17:59,1,invierno,pavimentada,buena,bueno,frontal,9,8
6.0,san josé,san josé,central,urbana,plano,curva,12:00-17:59,0,invierno,pavimentada,buena,bueno,lateral,10,10
54.0,alajuela,san carlos,huetar norte,urbana,pendiente,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,interseccion,9,7
2.0,san josé,tibás,central,urbana,plano,recta,00:00-05:59,0,invierno,pavimentada,buena,bueno,lateral,10,10
60.0,guanacaste,santa cruz,chorotega,rural,pendiente,curva,06:00-11:59,0,verano,pavimentada,buena,bueno,frontal,9,6
8.0,san josé,curridabat,central,urbana,plano,recta,06:00-11:59,0,verano,pavimentada,buena,bueno,lateral,10,10
0.0,cartago,cartago,central,urbana,plano,recta,00:00-05:59,0,invierno,pavimentada,buena,bueno,interseccion,9,10
7.0,cartago,paraíso,central,rural,pendiente,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,frontal,9,8
1.0,guanacaste,nicoya,chorotega,urbana,pendiente,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,lateral,10,6
6.0,san josé,desamparados,central,urbana,plano,recta,18:00-23:59,1,verano,pavimentada,buena,bueno,interseccion,9,10
2.0,san josé,san josé,central,urbana,plano,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,lateral,10,10
1.0,san josé,curridabat,central,urbana,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,alcance,7,10
18.0,alajuela,alajuela,central,rural,plano,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,lateral,10,10
23.0,alajuela,alajuela,central,urbana,plano,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,frontal,9,10
16.0,alajuela,grecia,central,urbana,plano,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,frontal,9,6
68.0,guanacaste,nicoya,chorotega,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,lateral,10,6
87.0,puntarenas,esparza,pacífico central,urbana,plano,recta,06:00-11:59,1,invierno,pavimentada,buena,bueno,lateral,10,6
10.0,san josé,santa ana,central,urbana,plano,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,frontal,9,10
258.0,guanacaste,la cruz,chorotega,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,lateral,10,3
0.0,san josé,san josé,central,urbana,plano,recta,06:00-11:59,1,verano,pavimentada,buena,bueno,frontal,9,10
26.0,guanacaste,nicoya,chorotega,urbana,plano,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,interseccion,9,6
20.0,alajuela,grecia,central,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,lateral,10,6
196.0,puntarenas,buenos aires,brunca,urbana,plano,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,frontal,9,5
49.0,alajuela,san ramón,central,urbana,plano,recta,00:00-05:59,1,invierno,pavimentada,buena,bueno,interseccion,9,8
8.0,heredia,santo domingo,central,urbana,plano,recta,00:00-05:59,1,verano,pavimentada,buena,bueno,alcance,7,9
2.0,san josé,san josé,central,urbana,plano,recta,00:00-05:59,0,verano,pavimentada,buena,bueno,interseccion,9,10
3.0,san josé,escazú,central,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,interseccion,9,10
0.0,alajuela,los chiles,huetar norte,urbana,plano,recta,06:00-11:59,1,verano,no_pavimentada,buena,bueno,frontal,9,2
59.0,limón,pococí,huetar caribe,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,riesgo,bueno,lateral,10,6
0.0,limón,pococí,huetar caribe,urbana,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,frontal,9,6
28.0,alajuela,naranjo,central,urbana,plano,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,lateral,10,6
0.0,san josé,curridabat,central,urbana,plano,recta,00:00-05:59,0,invierno,pavimentada,buena,bueno,lateral,10,10
73.0,puntarenas,corredores,brunca,rural,pendiente,curva,06:00-11:59,0,invierno,pavimentada,buena,bueno,frontal,9,6
56.0,guanacaste,santa cruz,chorotega,rural,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,alcance,7,6
17.0,san josé,moravia,central,rural,pendiente,curva,18:00-23:59,0,verano,pavimentada,buena,bueno,lateral,10,10
15.0,alajuela,alajuela,central,urbana,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,lluvia,frontal,9,10
87.0,puntarenas,esparza,pacífico central,urbana,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,interseccion,9,6
7.0,heredia,heredia,central,urbana,plano,recta,12:00-17:59,1,invierno,pavimentada,buena,bueno,alcance,7,10
0.0,guanacaste,liberia,chorotega,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,lateral,10,9
1.0,puntarenas,monteverde,pacífico central,rural,plano,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,frontal,9,4
8.0,san josé,san josé,central,urbana,plano,recta,00:00-05:59,0,invierno,pavimentada,buena,bueno,interseccion,9,10
15.0,san josé,turrubares,central,rural,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,lateral,10,1
3.0,cartago,cartago,central,urbana,plano,recta,12:00-17:59,1,verano,pavimentada,buena,bueno,alcance,7,10
0.0,heredia,sarapiquí,huetar norte,rural,plano,curva,00:00-05:59,1,invierno,pavimentada,riesgo,bueno,frontal,9,2
25.0,cartago,el guarco,central,urbana,plano,recta,06:00-11:59,1,verano,pavimentada,buena,bueno,frontal,9,9
2.0,limón,siquirres,huetar caribe,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,lateral,10,7
5.0,san josé,san josé,central,urbana,pendiente,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,lateral,10,10
5.0,cartago,oreamuno,central,urbana,plano,recta,06:00-11:59,0,verano,pavimentada,buena,bueno,interseccion,9,8
5.0,heredia,heredia,central,urbana,plano,recta,18:00-23:59,1,verano,pavimentada,buena,bueno,interseccion,9,10
144.0,puntarenas,puntarenas,pacífico central,rural,plano,recta,12:00-17:59,1,invierno,pavimentada,buena,bueno,lateral,10,7
22.0,guanacaste,santa cruz,chorotega,rural,plano,recta,00:00-05:59,0,invierno,pavimentada,buena,bueno,objeto_fijo,9,6
16.0,san josé,desamparados,central,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,frontal,9,10
5.0,guanacaste,santa cruz,chorotega,urbana,plano,recta,18:00-23:59,1,invierno,pavimentada,buena,lluvia,lateral,10,6
5.0,heredia,santo domingo,central,urbana,plano,recta,00:00-05:59,0,invierno,pavimentada,buena,bueno,lateral,10,9
1.0,alajuela,san carlos,huetar norte,rural,plano,recta,12:00-17:59,0,verano,pavimentada,riesgo,bueno,lateral,10,7
0.0,san josé,goicoechea,central,urbana,plano,recta,06:00-11:59,1,verano,pavimentada,buena,bueno,alcance,7,10
1.0,guanacaste,cañas,chorotega,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,frontal,9,7
133.0,guanacaste,nicoya,chorotega,urbana,plano,recta,18:00-23:59,1,verano,pavimentada,buena,bueno,alcance,7,6
7.0,san josé,santa ana,central,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,lateral,10,10
2.0,san josé,san josé,central,urbana,plano,recta,12:00-17:59,1,invierno,pavimentada,buena,lluvia,alcance,7,10
10.0,guanacaste,liberia,chorotega,rural,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,interseccion,9,9
0.0,san josé,desamparados,central,urbana,plano,recta,00:00-05:59,0,verano,pavimentada,buena,bueno,lateral,10,10
122.0,puntarenas,puntarenas,pacífico central,rural,plano,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,interseccion,9,7
19.0,san josé,puriscal,central,urbana,plano,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,frontal,9,2
1.0,san josé,desamparados,central,urbana,plano,recta,12:00-17:59,1,verano,pavimentada,buena,bueno,frontal,9,10
1.0,alajuela,alajuela,central,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,lateral,10,10
57.0,alajuela,orotina,pacífico central,rural,plano,recta,06:00-11:59,1,invierno,pavimentada,buena,bueno,frontal,9,5
7.0,san josé,san josé,central,urbana,plano,curva,12:00-17:59,0,verano,pavimentada,buena,bueno,frontal,9,10
8.0,alajuela,grecia,central,urbana,pendiente,recta,18:00-23:59,1,invierno,pavimentada,buena,bueno,interseccion,9,6
58.0,alajuela,upala,huetar norte,urbana,plano,curva,18:00-23:59,1,verano,pavimentada,buena,bueno,lateral,10,5
1.0,alajuela,alajuela,central,urbana,plano,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,lateral,10,10
4.0,heredia,heredia,central,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,interseccion,9,10
9.0,heredia,belén,central,urbana,plano,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,lateral,10,10
4.0,san josé,desamparados,central,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,alcance,7,10
11.0,heredia,belén,central,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,alcance,7,10
72.0,alajuela,san carlos,huetar norte,rural,plano,recta,06:00-11:59,0,verano,pavimentada,buena,bueno,lateral,10,7
21.0,alajuela,grecia,central,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,alcance,7,6
151.0,san josé,pérez zeledón,brunca,rural,plano,curva,00:00-05:59,1,invierno,pavimentada,buena,bueno,frontal,9,7
31.0,alajuela,atenas,central,urbana,plano,recta,18:00-23:59,1,invierno,pavimentada,buena,lluvia,frontal,9,6
6.0,puntarenas,montes de oro,pacífico central,urbana,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,interseccion,9,4
0.0,san josé,san josé,central,urbana,pendiente,curva,06:00-11:59,0,verano,pavimentada,buena,bueno,lateral,10,10
5.0,limón,pococí,huetar caribe,urbana,plano,curva,06:00-11:59,0,verano,pavimentada,buena,bueno,interseccion,9,6
21.0,limón,pococí,huetar caribe,urbana,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,frontal,9,6
1.0,san josé,santa ana,central,urbana,plano,recta,00:00-05:59,1,invierno,pavimentada,buena,bueno,lateral,10,10
6.0,heredia,barva,central,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,interseccion,9,9
149.0,alajuela,guatuso,huetar norte,rural,plano,recta,06:00-11:59,1,verano,pavimentada,buena,bueno,interseccion,9,2
1.0,san josé,san josé,central,urbana,plano,recta,12:00-17:59,1,invierno,pavimentada,buena,bueno,lateral,10,10
5.0,heredia,san rafael,central,urbana,plano,recta,18:00-23:59,1,invierno,pavimentada,buena,bueno,lateral,10,9
1.0,alajuela,alajuela,central,urbana,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,interseccion,9,10
39.0,puntarenas,puntarenas,pacífico central,rural,plano,recta,06:00-11:59,1,verano,pavimentada,buena,bueno,frontal,9,7
155.0,guanacaste,cañas,chorotega,rural,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,frontal,9,7
6.0,san josé,vázquez de coronado,central,urbana,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,lluvia,interseccion,9,9
4.0,puntarenas,puntarenas,pacífico central,urbana,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,interseccion,9,7
0.0,san josé,san josé,central,urbana,pendiente,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,lateral,10,10
2.0,puntarenas,puntarenas,pacífico central,urbana,plano,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,interseccion,9,7
10.0,alajuela,alajuela,central,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,interseccion,9,10
183.0,guanacaste,bagaces,chorotega,rural,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,lluvia,interseccion,9,4
26.0,alajuela,san carlos,huetar norte,rural,plano,curva,12:00-17:59,0,invierno,pavimentada,buena,bueno,lateral,10,7
1.0,alajuela,naranjo,central,urbana,pendiente,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,interseccion,9,6
11.0,san josé,mora,central,rural,pendiente,curva,18:00-23:59,1,verano,pavimentada,buena,bueno,frontal,9,7
2.0,san josé,san josé,central,urbana,plano,recta,00:00-05:59,0,invierno,pavimentada,buena,bueno,interseccion,9,10
7.0,san josé,san josé,central,urbana,plano,recta,06:00-11:59,0,verano,pavimentada,buena,bueno,frontal,9,10
11.0,limón,matina,huetar caribe,rural,plano,recta,12:00-17:59,1,invierno,no_pavimentada,buena,bueno,frontal,9,3
2.0,san josé,san josé,central,urbana,plano,recta,18:00-23:59,1,invierno,pavimentada,buena,bueno,alcance,7,10
8.0,heredia,belén,central,urbana,pendiente,recta,06:00-11:59,0,verano,pavimentada,buena,bueno,alcance,7,10
12.0,san josé,alajuelita,central,urbana,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,interseccion,9,10
0.0,san josé,san josé,central,urbana,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,lluvia,alcance,7,10
9.0,alajuela,naranjo,central,urbana,pendiente,curva,12:00-17:59,1,invierno,pavimentada,buena,bueno,frontal,9,6
136.0,san josé,pérez zeledón,brunca,urbana,plano,recta,06:00-11:59,0,verano,pavimentada,buena,bueno,alcance,7,7
44.0,cartago,el guarco,central,rural,pendiente,curva,12:00-17:59,0,verano,pavimentada,buena,bueno,interseccion,9,9
3.0,heredia,heredia,central,urbana,plano,recta,06:00-11:59,0,verano,pavimentada,buena,bueno,lateral,10,10
47.0,alajuela,san carlos,huetar norte,urbana,plano,curva,18:00-23:59,0,invierno,pavimentada,buena,bueno,lateral,10,7
78.0,limón,guácimo,huetar caribe,rural,plano,recta,06:00-11:59,0,verano,pavimentada,buena,bueno,alcance,7,5
1.0,heredia,santo domingo,central,urbana,pendiente,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,alcance,7,9
164.0,guanacaste,nicoya,chorotega,rural,plano,curva,12:00-17:59,1,invierno,no_pavimentada,riesgo,bueno,frontal,9,6
3.0,limón,pococí,huetar caribe,urbana,plano,recta,12:00-17:59,1,verano,pavimentada,buena,bueno,interseccion,9,6
163.0,guanacaste,cañas,chorotega,urbana,plano,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,lateral,10,7
32.0,cartago,cartago,central,urbana,plano,curva,06:00-11:59,0,verano,pavimentada,riesgo,bueno,frontal,9,10
34.0,guanacaste,nicoya,chorotega,rural,plano,curva,00:00-05:59,1,verano,pavimentada,buena,bueno,frontal,9,6
3.0,san josé,santa ana,central,urbana,plano,recta,00:00-05:59,0,verano,pavimentada,buena,bueno,interseccion,9,10
25.0,cartago,el guarco,central,urbana,plano,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,lateral,10,9
8.0,guanacaste,carrillo,chorotega,urbana,pendiente,curva,12:00-17:59,0,verano,pavimentada,buena,bueno,interseccion,9,6
6.0,cartago,oreamuno,central,urbana,plano,curva,00:00-05:59,0,invierno,pavimentada,buena,lluvia,lateral,10,8
6.0,puntarenas,puntarenas,pacífico central,urbana,plano,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,interseccion,9,7
0.0,san josé,san josé,central,urbana,plano,recta,06:00-11:59,0,verano,pavimentada,buena,bueno,lateral,10,10
228.0,guanacaste,santa cruz,chorotega,urbana,plano,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,alcance,7,6
26.0,alajuela,alajuela,central,urbana,pendiente,recta,12:00-17:59,0,invierno,pavimentada,buena,lluvia,lateral,10,10
2.0,alajuela,alajuela,central,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,alcance,7,10
11.0,alajuela,poás,central,rural,pendiente,recta,12:00-17:59,1,verano,pavimentada,buena,bueno,alcance,7,4
16.0,alajuela,grecia,central,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,interseccion,9,6
63.0,san josé,puriscal,central,rural,pendiente,curva,06:00-11:59,0,verano,no_pavimentada,riesgo,bueno,frontal,9,2
43.0,alajuela,los chiles,huetar norte,rural,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,interseccion,9,2
163.0,guanacaste,cañas,chorotega,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,riesgo,bueno,lateral,10,7
4.0,san josé,desamparados,central,urbana,pendiente,recta,06:00-11:59,0,verano,pavimentada,buena,bueno,frontal,9,10
7.0,san josé,san josé,central,urbana,plano,recta,00:00-05:59,0,verano,pavimentada,buena,bueno,frontal,9,10
45.0,limón,talamanca,huetar caribe,rural,plano,recta,00:00-05:59,0,verano,pavimentada,buena,bueno,frontal,9,1
66.0,alajuela,orotina,pacífico central,urbana,plano,recta,00:00-05:59,1,invierno,pavimentada,buena,bueno,lateral,10,5
